0,173,9.0,173,73840,48940
1,242,39.0,242,81113,22767
2,305,55.0,305,84985,72335
3,249,46.0,249,40649,70581
4,22,1.0,22,21842,110818
5,42,0.0,42,49486,120054
6,266,11.0,266,158571,12629
7,168,26.0,168,12760,160040
8,135,12.0,135,78949,61901
9,236,44.0,236,19394,152736
10,117,2.0,117,80169,51591
11,131,19.0,131,29705,160915
12,24,2.0,24,66175,75575
13,49,3.0,49,51130,97350
14,273,0.0,273,7495,137855
15,45,5.0,45,82473,110887
16,201,8.0,201,108903,71457
17,152,6.0,152,14761,109699
18,160,2.0,160,45939,131791
19,211,22.0,211,54931,106749
20,277,5.0,277,114366,39984
21,196,24.0,196,3254,187996
22,91,4.0,91,15844,169556
23,225,15.0,225,93804,52626
24,202,8.0,202,160221,27879
25,126,16.0,126,86687,30193
26,159,28.0,159,140647,53483
27,215,15.0,215,117539,12461
28,16,0.0,16,17764,88146
29,310,22.0,310,59759,71701
30,273,50.0,273,41030,102070
31,163,26.0,163,100027,68883
32,259,2.0,259,130725,38395
33,130,0.0,130,163881,51219
34,38,5.0,38,528,103982
35,198,27.0,198,42797,66823
36,38,1.0,38,46627,93373
37,166,16.0,166,164164,34956
38,201,35.0,201,19054,182006
39,276,34.0,276,57093,79627
