0,113,2.0,113,54929,81871
1,65,6.0,65,129759,47901
2,201,13.0,201,37611,117829
3,274,32.0,274,89399,69991
4,308,25.0,308,64975,138785
5,281,9.0,281,53986,72574
6,112,4.0,112,85547,39123
7,68,5.0,68,53180,142260
8,164,13.0,164,72763,77237
9,237,3.0,237,22481,132009
10,140,24.0,140,46559,105481
11,132,14.0,132,28738,97582
12,30,0.0,30,60452,103278
13,77,12.0,77,95515,18935
14,90,9.0,90,68963,132797
15,129,20.0,129,113845,66965
16,240,23.0,240,54036,74444
17,130,7.0,130,17719,88681
18,24,1.0,24,119149,28371
19,50,7.0,50,58292,125808
20,18,0.0,18,162572,17888
21,46,0.0,46,8373,143037
22,112,6.0,112,38529,93321
23,104,13.0,104,86435,41635
24,198,27.0,198,1873,199097
25,11,0.0,11,49109,92011
26,52,0.0,52,48666,104844
27,165,16.0,165,12850,141630
28,102,10.0,102,125069,42161
29,31,1.0,31,63505,33025
