0,112,1.0,112,119594,30486
1,213,20.0,213,63221,112189
2,171,9.0,171,34408,91242
3,83,5.0,83,176774,3626
4,130,15.0,130,74133,133227
5,172,9.0,172,197095,28715
6,304,52.0,304,50442,116298
7,284,0.0,284,158510,3400
8,294,12.0,294,145864,63656
9,108,6.0,108,57322,60838
10,249,14.0,249,77071,88289
11,296,54.0,296,120659,109741
12,112,17.0,112,52662,68788
13,111,17.0,111,64689,144271
14,144,13.0,144,120605,104125
15,267,41.0,267,83330,96150
16,129,7.0,129,17956,122444
17,258,1.0,258,127230,55890
18,11,0.0,11,100826,54934
19,152,7.0,152,30981,90619
