0,237,10.0,237,152726,4414
1,99,0.0,99,94952,75768
2,196,10.0,196,88321,72719
3,195,20.0,195,132560,94690
4,275,36.0,275,18134,203176
5,276,52.0,276,113796,48284
6,169,14.0,169,44560,86210
7,118,14.0,118,7685,199755
8,116,21.0,116,39595,155605
9,174,16.0,174,116693,16097
10,214,13.0,214,64099,123911
11,211,34.0,211,41858,113742
12,173,2.0,173,119047,13113
13,100,6.0,100,60556,123284
14,294,36.0,294,5239,213731
15,79,11.0,79,159117,51933
16,122,2.0,122,29698,178922
17,137,19.0,137,131673,91707
18,309,48.0,309,41604,128286
19,216,6.0,216,157664,14116
20,262,50.0,262,9704,226636
21,287,49.0,287,15267,173293
22,276,15.0,276,105385,23415
23,295,54.0,295,90195,81885
24,109,7.0,109,53915,156725
25,191,0.0,191,53170,104030
26,67,6.0,67,53346,78054
27,29,0.0,29,58207,38603
28,59,1.0,59,1303,94667
29,226,32.0,226,55110,78970
30,99,11.0,99,84775,27225
31,147,26.0,147,140678,3172
32,200,6.0,200,111486,15144
33,198,22.0,198,70233,76327
34,177,10.0,177,101539,79721
35,249,41.0,249,158459,49081
36,302,50.0,302,148832,44128
37,22,2.0,22,96285,26275
38,70,7.0,70,44630,166150
39,21,0.0,21,182369,25471
