0,200,5.0,200,36770,90270
1,186,16.0,186,87421,48729
2,190,14.0,190,27735,73555
3,131,17.0,131,51806,68944
4,61,2.0,61,18354,191806
5,93,14.0,93,119739,5701
6,249,25.0,249,18317,88153
7,256,24.0,256,119586,30334
8,125,8.0,125,183557,15963
9,254,47.0,254,77402,94118
10,116,19.0,116,14629,97211
11,216,29.0,216,45170,103090
12,79,11.0,79,80015,83515
13,259,0.0,259,4841,111849
14,105,1.0,105,68271,59079
15,287,42.0,287,148736,1664
16,186,8.0,186,94250,15750
17,279,8.0,279,100871,839
18,175,23.0,175,77439,59551
19,166,17.0,166,25442,112618
20,80,5.0,80,57745,100655
21,109,8.0,109,84645,55305
22,250,7.0,250,22583,176617
23,11,0.0,11,42111,103489
24,243,40.0,243,14075,121735
25,236,18.0,236,142583,23457
26,116,7.0,116,49643,95957
27,112,14.0,112,20219,179541
28,243,15.0,243,208587,6333
29,221,22.0,221,4286,160754
