0,259,45.0,259,39550,106290
1,247,29.0,247,39122,89048
2,245,46.0,245,134900,40540
3,307,15.0,307,5525,111995
4,142,23.0,142,26600,113160
5,190,1.0,190,71523,41677
6,233,29.0,233,39112,86728
7,280,48.0,280,83803,97317
8,252,19.0,252,124772,93028
9,177,24.0,177,33326,89164
10,165,2.0,165,41178,103632
11,176,18.0,176,22820,173020
12,59,3.0,59,76026,71414
13,215,7.0,215,91812,29218
14,172,32.0,172,182138,12982
15,133,18.0,133,155681,16399
16,273,33.0,273,6854,178006
17,139,1.0,139,57892,101848
18,51,7.0,51,15914,188656
19,12,0.0,12,16450,188480
