0,215,13.0,215,115683,19597
1,288,12.0,288,91824,5896
2,121,3.0,121,115842,5398
3,92,12.0,92,109289,5301
4,76,9.0,76,112583,60247
5,147,21.0,147,120276,22464
6,301,37.0,301,225451,4319
7,192,21.0,192,109636,77384
8,180,14.0,180,43742,65738
9,80,0.0,80,51060,141450
10,154,20.0,154,110913,15987
11,131,7.0,131,38367,136073
12,49,4.0,49,104367,51873
13,254,7.0,254,127128,62232
14,293,23.0,293,122809,30211
15,274,16.0,274,182812,30398
16,103,13.0,103,17563,162167
17,149,9.0,149,13966,162074
18,250,1.0,250,91866,35484
19,72,1.0,72,3451,114709
20,250,12.0,250,26320,125300
21,253,32.0,253,141586,31034
22,93,8.0,93,59949,124931
23,125,10.0,125,53093,96667
24,202,28.0,202,76245,105675
25,196,30.0,196,27299,138931
26,123,5.0,123,135112,30368
27,72,6.0,72,140952,10458
28,201,6.0,201,134517,13723
29,181,17.0,181,74341,48959
30,203,23.0,203,27229,137691
31,92,6.0,92,1463,158767
32,107,12.0,107,109361,12929
33,124,20.0,124,17030,138930
34,40,0.0,40,45255,123405
35,72,10.0,72,14619,122741
36,31,4.0,31,13113,161667
37,70,0.0,70,111271,120479
38,25,2.0,25,20701,117409
39,253,18.0,253,4723,133757
