0,170,24.0,170,172677,35403
1,22,0.0,22,60123,100037
2,31,2.0,31,9965,160555
3,81,10.0,81,69396,72844
4,285,1.0,285,93911,37399
5,214,40.0,214,110689,71111
6,233,37.0,233,667,130853
7,192,7.0,192,21422,171808
8,263,10.0,263,47880,128380
9,138,18.0,138,86707,12343
10,265,15.0,265,12480,98050
11,136,14.0,136,107371,39329
12,232,14.0,232,144695,38635
13,255,48.0,255,138722,34318
14,155,17.0,155,44138,68352
15,189,17.0,189,77988,33312
16,84,3.0,84,138193,20207
17,288,17.0,288,22021,162939
18,25,0.0,25,134638,20882
19,238,35.0,238,9539,101411
