0,44,0.0,44,79373,53747
1,133,24.0,133,72332,67388
2,237,33.0,237,104666,87094
3,309,38.0,309,37508,110402
4,245,42.0,245,199934,35596
5,309,41.0,309,99485,37135
6,200,30.0,200,94281,34919
7,36,3.0,36,109219,43731
8,94,1.0,94,64544,96666
9,173,21.0,173,111462,42538
10,268,48.0,268,81979,57701
11,138,21.0,138,104491,299
12,117,7.0,117,160559,43601
13,203,15.0,203,151918,17692
14,16,1.0,16,131485,78845
15,183,33.0,183,12119,108601
16,177,10.0,177,10847,99313
17,62,0.0,62,46165,160395
18,79,0.0,79,42756,115724
19,140,14.0,140,42314,81726
20,281,45.0,281,41118,114282
21,75,5.0,75,103019,25221
22,289,51.0,289,66862,105668
23,65,0.0,65,29853,145347
24,137,6.0,137,46110,119090
25,168,8.0,168,5273,153207
26,163,21.0,163,29954,90236
27,68,8.0,68,94682,63938
28,152,10.0,152,90639,80161
29,167,29.0,167,24960,118820
30,63,6.0,63,106945,43455
31,78,6.0,78,168004,26486
32,153,28.0,153,29980,155940
33,172,2.0,172,88796,105154
34,203,5.0,203,90928,42272
35,108,19.0,108,77979,31501
36,15,0.0,15,51292,108098
37,150,10.0,150,42989,145491
38,146,20.0,146,153011,31869
39,244,4.0,244,31326,173794
