0,221,21.0,221,125762,7938
1,201,28.0,201,82062,82228
2,130,21.0,130,92016,51064
3,190,6.0,190,52256,115024
4,71,1.0,71,175986,41274
5,242,29.0,242,37252,126188
6,234,25.0,234,11541,100389
7,167,21.0,167,98497,35983
8,212,38.0,212,174850,50420
9,243,26.0,243,101281,111569
10,53,0.0,53,125640,99990
11,290,12.0,290,11504,103576
12,73,4.0,73,17198,199612
13,18,1.0,18,27897,122183
14,51,1.0,51,45899,74341
15,26,3.0,26,99735,39545
16,78,1.0,78,6151,123179
17,203,22.0,203,173402,3808
18,102,0.0,102,164971,44729
19,211,34.0,211,72879,129891
20,270,49.0,270,12812,216508
21,261,36.0,261,19166,100534
22,243,6.0,243,1943,188137
23,80,12.0,80,77439,29801
24,286,39.0,286,44684,136756
25,289,14.0,289,123718,61772
26,252,7.0,252,65032,122168
27,205,33.0,205,215365,815
28,100,8.0,100,11135,198465
29,75,12.0,75,26492,130518
