0,102,13.0,102,12311,90169
1,85,11.0,85,120753,27507
2,277,25.0,277,169572,35808
3,297,18.0,297,38387,79213
4,243,35.0,243,15669,120971
5,293,34.0,293,92229,48961
6,52,7.0,52,46097,137953
7,169,31.0,169,113898,12012
8,43,4.0,43,103906,22814
9,146,15.0,146,60108,122032
10,80,14.0,80,156640,1120
11,166,24.0,166,139585,45005
12,229,28.0,229,104490,6310
13,289,44.0,289,18280,94770
14,94,4.0,94,188464,21866
15,239,10.0,239,6849,94161
16,289,1.0,289,117265,80645
17,18,0.0,18,65366,158734
18,81,5.0,81,58915,109165
19,258,24.0,258,145561,14039
