0,19,0.0,19,1837,177843
1,221,7.0,221,106299,41301
2,282,28.0,282,191919,17331
3,274,36.0,274,127522,76328
4,11,0.0,11,165253,5707
5,90,16.0,90,15693,171107
6,10,0.0,10,10026,122094
7,265,8.0,265,118115,39475
8,300,44.0,300,87015,80655
9,223,39.0,223,33316,132844
10,104,2.0,104,65057,58303
11,29,0.0,29,79750,75610
12,156,12.0,156,30074,148666
13,167,10.0,167,119584,33296
14,94,4.0,94,11615,103185
15,167,19.0,167,46654,109986
16,222,16.0,222,92694,43306
17,107,17.0,107,57488,41352
18,19,1.0,19,32047,79323
19,137,18.0,137,42366,100274
20,69,5.0,69,186313,30947
21,129,23.0,129,153489,50631
22,35,0.0,35,85482,58998
23,106,15.0,106,80145,34015
24,226,34.0,226,31191,110009
25,33,2.0,33,46134,145306
26,42,4.0,42,88453,66617
27,63,3.0,63,73095,53175
28,225,17.0,225,101349,72651
29,181,23.0,181,105028,60932
