0,299,56.0,299,129803,58197
1,147,10.0,147,170416,55844
2,128,20.0,128,94532,28598
3,113,14.0,113,59403,69027
4,163,6.0,163,76688,54492
5,247,2.0,247,69693,93987
6,95,7.0,95,50555,103125
7,244,28.0,244,14274,140926
8,212,33.0,212,110418,41762
9,281,52.0,281,9177,146523
10,305,28.0,305,79473,40847
11,12,0.0,12,67777,46813
12,38,4.0,38,96384,105756
13,27,1.0,27,124539,61381
14,122,11.0,122,107216,53744
15,198,10.0,198,37744,58226
16,302,45.0,302,12488,102942
17,215,20.0,215,87660,58320
18,10,0.0,10,64017,113463
19,85,9.0,85,15364,163916
20,237,2.0,237,59707,74533
21,233,38.0,233,125770,37120
22,46,1.0,46,123523,28097
23,29,3.0,29,94448,25252
24,203,35.0,203,68917,64123
25,144,19.0,144,44937,81413
26,214,34.0,214,131873,41327
27,53,5.0,53,60698,121582
28,41,1.0,41,40155,131025
29,288,52.0,288,45160,121430
