0,146,24.0,146,120991,10049
1,24,1.0,24,33611,158089
2,174,24.0,174,128656,47814
3,98,14.0,98,69288,92712
4,176,1.0,176,98153,70057
5,247,45.0,247,119464,74216
6,13,0.0,13,86905,33735
7,243,28.0,243,64639,70881
8,128,22.0,128,161931,43349
9,65,11.0,65,1812,128348
10,203,14.0,203,83468,105412
11,76,2.0,76,139583,93157
12,270,23.0,270,44627,86733
13,136,24.0,136,79009,125071
14,53,4.0,53,15984,93536
15,244,22.0,244,54390,132330
16,57,8.0,57,20999,152681
17,190,0.0,190,154653,50457
18,190,5.0,190,157961,8429
19,244,15.0,244,73233,80927
20,262,0.0,262,86,177914
21,184,17.0,184,362,175478
22,110,15.0,110,122042,33388
23,275,39.0,275,54892,143828
24,294,43.0,294,10758,115032
25,66,2.0,66,23248,208682
26,188,10.0,188,67912,108488
27,218,39.0,218,33943,161537
28,257,9.0,257,61890,98550
29,230,12.0,230,128957,70003
30,190,33.0,190,128746,48774
31,13,0.0,13,90775,76175
32,48,0.0,48,91660,77720
33,278,44.0,278,113273,35607
34,104,9.0,104,57430,55900
35,83,9.0,83,42825,115395
36,200,3.0,200,132350,43490
37,136,23.0,136,171553,21647
38,164,2.0,164,61295,88865
39,157,21.0,157,5284,179216
