0,41,3.0,41,67104,100656
1,280,36.0,280,8671,217229
2,84,2.0,84,143659,31461
3,133,1.0,133,159652,70028
4,282,40.0,282,65923,72317
5,242,25.0,242,22072,141378
6,220,36.0,220,176591,14609
7,70,4.0,70,75077,120043
8,109,4.0,109,45355,77075
9,47,2.0,47,19995,137855
10,199,23.0,199,106061,6099
11,137,1.0,137,18193,109557
12,94,4.0,94,96232,62808
13,261,4.0,261,69626,148534
14,166,12.0,166,7319,168811
15,157,9.0,157,60535,96825
16,119,5.0,119,158485,4775
17,29,1.0,29,133551,29329
18,137,5.0,137,54782,96058
19,131,15.0,131,24506,127234
20,81,0.0,81,47332,72088
21,41,6.0,41,23232,146168
22,284,47.0,284,24228,121212
23,308,23.0,308,94964,122566
24,36,1.0,36,30859,97311
25,303,39.0,303,32812,85558
26,39,3.0,39,34495,181865
27,208,7.0,208,94269,70521
28,231,42.0,231,130959,47361
29,263,43.0,263,78535,76095
