0,285,42.0,285,46112,100448
1,239,19.0,239,177236,6814
2,231,1.0,231,47080,139640
3,11,0.0,11,116861,84109
4,35,5.0,35,8756,110524
5,63,6.0,63,41735,179935
6,284,27.0,284,165909,64041
7,103,9.0,103,29680,91490
8,156,23.0,156,42363,89937
9,39,1.0,39,20691,117549
10,142,3.0,142,165550,32370
11,254,29.0,254,48568,78392
12,92,16.0,92,50038,79292
13,153,25.0,153,69395,59215
14,38,5.0,38,129988,6302
15,270,20.0,270,151977,19703
16,290,13.0,290,153438,31152
17,279,50.0,279,133497,11133
18,236,14.0,236,58807,125503
19,256,27.0,256,96548,107452
