0,181,7.0,181,8919,101961
1,61,1.0,61,168826,65354
2,20,2.0,20,151131,13439
3,18,1.0,18,16236,90724
4,272,12.0,272,3326,173704
5,238,40.0,238,29012,76408
6,271,31.0,271,77298,42542
7,196,6.0,196,68046,91524
8,197,26.0,197,227513,3607
9,308,41.0,308,74196,98784
10,136,0.0,136,56891,97279
11,277,1.0,277,38627,117213
12,266,14.0,266,198165,11265
13,146,17.0,146,30932,157708
14,307,9.0,307,69146,107494
15,282,15.0,282,18423,132147
16,293,11.0,293,70197,38923
17,234,27.0,234,46706,111214
18,25,1.0,25,95216,50674
19,46,5.0,46,55778,82282
20,124,10.0,124,116591,90859
21,166,4.0,166,54353,106577
22,208,11.0,208,118490,77890
23,52,6.0,52,120835,9005
24,237,29.0,237,87750,76500
25,73,8.0,73,49873,106297
26,114,1.0,114,41830,102490
27,259,40.0,259,146908,47572
28,149,24.0,149,88234,48686
29,108,2.0,108,80116,65864
