0,29,2.0,29,13134,123086
1,192,20.0,192,100292,70438
2,150,3.0,150,2589,119331
3,223,30.0,223,25810,74920
4,283,50.0,283,31693,95267
5,267,20.0,267,2483,120717
6,175,16.0,175,33669,140351
7,51,3.0,51,81124,25136
8,235,7.0,235,81926,15374
9,81,13.0,81,76525,39075
10,104,11.0,104,61180,120740
11,267,22.0,267,30499,113001
12,195,19.0,195,12493,147527
13,246,38.0,246,103311,16669
14,234,8.0,234,154654,14226
15,309,59.0,309,63847,94313
16,169,0.0,169,165250,45530
17,242,45.0,242,105006,5314
18,91,10.0,91,81768,48192
19,295,26.0,295,129169,81071
20,301,14.0,301,74570,71410
21,158,6.0,158,105033,52827
22,139,24.0,139,72151,29209
23,172,15.0,172,174873,47697
24,192,14.0,192,155501,16939
25,54,5.0,54,61847,127243
26,218,11.0,218,44307,110813
27,127,21.0,127,6346,188854
28,212,1.0,212,212402,20248
29,169,29.0,169,94791,72969
30,254,41.0,254,76551,50989
31,99,11.0,99,150059,67111
32,263,35.0,263,78208,26582
33,289,5.0,289,152257,62753
34,110,8.0,110,22902,190308
35,234,19.0,234,93583,13027
36,126,20.0,126,165224,8746
37,146,20.0,146,23476,79494
38,184,11.0,184,44722,71758
39,91,10.0,91,25778,129982
