0,191,19.0,191,95486,54454
1,225,11.0,225,82903,17407
2,203,2.0,203,97369,39431
3,288,27.0,288,106003,8397
4,253,29.0,253,104555,104645
5,146,3.0,146,34784,78616
6,108,1.0,108,55590,81370
7,82,5.0,82,85634,71956
8,289,2.0,289,12666,163094
9,30,0.0,30,17688,153582
10,247,43.0,247,147724,81236
11,142,12.0,142,122476,9754
12,248,11.0,248,23174,119466
13,65,6.0,65,124538,17772
14,164,5.0,164,99537,46713
15,171,24.0,171,102002,72878
16,121,20.0,121,90517,32053
17,295,12.0,295,64775,91555
18,153,0.0,153,6266,204614
19,308,17.0,308,137685,7005
20,127,12.0,127,190037,15403
21,309,13.0,309,113310,32640
22,255,20.0,255,89800,10790
23,302,17.0,302,136110,4800
24,139,23.0,139,100718,4352
25,205,21.0,205,70156,55214
26,37,2.0,37,13204,178856
27,265,25.0,265,12240,87160
28,283,21.0,283,58306,64974
29,133,1.0,133,58503,140457
30,59,1.0,59,45662,78088
31,135,0.0,135,1760,208800
32,95,1.0,95,136254,36066
33,153,18.0,153,23028,140072
34,290,43.0,290,157208,56542
35,41,5.0,41,93170,80750
36,137,13.0,137,140895,58815
37,239,29.0,239,47994,112446
38,280,26.0,280,31611,146679
39,178,4.0,178,109507,54923
