0,54,7.0,54,16682,160278
1,104,13.0,104,174753,54477
2,134,3.0,134,53917,129063
3,285,31.0,285,42812,108748
4,264,33.0,264,100645,39995
5,190,28.0,190,108156,20484
6,242,33.0,242,83362,56358
7,147,12.0,147,94900,54830
8,115,0.0,115,78157,74093
9,179,15.0,179,83674,121286
10,239,36.0,239,110047,88493
11,299,26.0,299,141162,32928
12,64,8.0,64,102624,7056
13,193,28.0,193,74992,132368
14,264,31.0,264,29210,98150
15,303,28.0,303,64177,50863
16,116,0.0,116,90572,11628
17,260,3.0,260,61272,96998
18,284,49.0,284,119950,8210
19,131,20.0,131,148086,8784
20,232,0.0,232,26539,135651
21,18,0.0,18,82269,97011
22,69,9.0,69,53971,53129
23,50,4.0,50,84972,20938
24,83,11.0,83,52762,79718
25,305,50.0,305,136379,50191
26,81,11.0,81,87055,130115
27,199,1.0,199,111797,122653
28,13,0.0,13,22509,164961
29,130,18.0,130,52848,109552
30,164,7.0,164,91800,28520
31,187,32.0,187,20395,169595
32,38,4.0,38,79837,92153
33,272,37.0,272,125959,35401
34,21,0.0,21,48094,68946
35,273,37.0,273,92966,51584
36,34,0.0,34,29258,75182
37,201,3.0,201,156264,70896
38,209,38.0,209,33661,62659
39,29,3.0,29,31989,137621
