0,201,5.0,201,157220,78580
1,186,9.0,186,51858,93022
2,37,2.0,37,47693,129897
3,37,5.0,37,24205,127235
4,156,10.0,156,77507,74183
5,305,16.0,305,89829,101151
6,122,10.0,122,118215,42105
7,176,11.0,176,54238,102812
8,257,41.0,257,11912,124728
9,181,18.0,181,135379,1121
10,47,6.0,47,16160,151280
11,293,25.0,293,98779,86981
12,19,1.0,19,174299,21631
13,216,40.0,216,66,201894
14,87,15.0,87,90093,20017
15,208,35.0,208,4619,117301
16,40,3.0,40,109922,83398
17,167,26.0,167,104810,71320
18,173,30.0,173,131928,70122
19,35,2.0,35,21175,113555
20,263,32.0,263,104549,54971
21,51,6.0,51,107542,92078
22,307,1.0,307,17271,106909
23,240,21.0,240,166942,8338
24,143,16.0,143,47905,68895
25,213,40.0,213,30924,112676
26,215,41.0,215,87214,122066
27,140,22.0,140,21210,111720
28,129,9.0,129,67737,38943
29,79,9.0,79,68182,33038
30,174,28.0,174,70617,157353
31,87,2.0,87,10026,144744
32,205,30.0,205,80434,109886
33,224,38.0,224,148617,7343
34,193,34.0,193,204956,16444
35,270,32.0,270,76429,40051
36,280,48.0,280,43553,114857
37,282,52.0,282,152071,21629
38,139,15.0,139,60988,48422
39,209,29.0,209,44190,106930
