0,305,22.0,305,130203,74197
1,277,29.0,277,89745,68335
2,260,20.0,260,35655,88545
3,39,1.0,39,178923,1717
4,279,46.0,279,114420,79820
5,34,3.0,34,113948,90892
6,181,30.0,181,25501,83069
7,302,15.0,302,36386,90784
8,11,0.0,11,140162,23008
9,65,10.0,65,183672,2488
10,306,2.0,306,178819,27341
11,288,40.0,288,30674,103336
12,13,0.0,13,142192,20208
13,190,32.0,190,120442,65408
14,205,12.0,205,23838,85782
15,54,1.0,54,104991,33649
16,177,22.0,177,106123,26277
17,213,18.0,213,93969,85071
18,135,20.0,135,7190,155850
19,73,6.0,73,26180,93100
