0,269,48.0,269,39215,70625
1,238,16.0,238,104935,68745
2,46,2.0,46,67139,127341
3,143,1.0,143,161846,11674
4,256,4.0,256,8521,102039
5,210,39.0,210,136359,23591
6,165,24.0,165,9853,153497
7,192,10.0,192,160767,3233
8,196,0.0,196,124042,5958
9,154,9.0,154,141742,35298
10,293,50.0,293,102297,40713
11,83,3.0,83,1276,108274
12,158,23.0,158,22103,111737
13,249,31.0,249,121299,52061
14,290,5.0,290,82731,13939
15,223,27.0,223,41604,80406
16,218,26.0,218,124628,15232
17,101,3.0,101,30197,100563
18,148,27.0,148,126754,27506
19,157,0.0,157,140900,47290
20,91,1.0,91,20984,180696
21,213,23.0,213,62488,47752
22,37,2.0,37,14934,158766
23,44,0.0,44,49480,103610
24,248,0.0,248,69463,66217
25,116,6.0,116,33716,169594
26,47,3.0,47,80216,88264
27,199,14.0,199,10497,146783
28,187,23.0,187,40258,153872
29,32,4.0,32,117552,18928
