0,268,9.0,268,82895,36735
1,273,17.0,273,108466,22294
2,99,6.0,99,51674,134176
3,237,27.0,237,26045,133075
4,159,10.0,159,192882,15198
5,215,10.0,215,74403,86517
6,299,42.0,299,3578,125082
7,180,0.0,180,102143,71857
8,300,17.0,300,60435,77045
9,305,13.0,305,119200,12290
10,193,33.0,193,159848,66952
11,172,18.0,172,167763,51477
12,297,38.0,297,14396,110164
13,94,15.0,94,138677,40603
14,226,34.0,226,34479,152081
15,222,37.0,222,1668,130702
16,16,0.0,16,43184,66816
17,124,16.0,124,5510,121050
18,15,0.0,15,76831,49169
19,264,5.0,264,41092,112828
