0,55,8.0,55,4734,125536
1,39,2.0,39,67325,104805
2,70,5.0,70,148084,51356
3,290,54.0,290,18088,141022
4,225,26.0,225,171994,3956
5,195,28.0,195,45259,132401
6,189,31.0,189,37802,142098
7,204,10.0,204,25324,98646
8,84,7.0,84,142377,11973
9,128,9.0,128,39426,103374
10,73,2.0,73,184975,13745
11,109,17.0,109,131073,38327
12,113,12.0,113,61109,63271
13,65,6.0,65,10191,154049
14,234,9.0,234,27008,149662
15,237,2.0,237,75938,20242
16,79,9.0,79,3444,156216
17,178,25.0,178,28437,130533
18,90,11.0,90,99129,43511
19,204,1.0,204,60147,65083
20,110,4.0,110,30391,128329
21,48,0.0,48,100700,44340
22,208,8.0,208,108207,76113
23,74,10.0,74,108745,103565
24,124,6.0,124,116181,52539
25,172,17.0,172,93379,37121
26,98,8.0,98,34409,98871
27,217,8.0,217,3427,152093
28,151,6.0,151,154423,4787
29,227,27.0,227,29611,135629
30,61,1.0,61,72173,86407
31,188,15.0,188,175196,9924
32,284,19.0,284,115720,23480
33,231,30.0,231,65944,29606
34,77,6.0,77,145467,4293
35,11,0.0,11,130163,49387
36,29,2.0,29,115333,36187
37,222,33.0,222,11714,157196
38,19,1.0,19,113436,47044
39,264,31.0,264,139434,94926
