0,240,19.0,240,87834,28406
1,45,5.0,45,95252,114628
2,250,2.0,250,32136,116474
3,299,29.0,299,80709,15751
4,233,19.0,233,51639,109911
5,35,5.0,35,75533,47457
6,236,20.0,236,126181,22779
7,304,50.0,304,63318,104472
8,122,13.0,122,88511,16559
9,120,2.0,120,107591,79069
10,217,19.0,217,7560,111790
11,171,1.0,171,143256,46824
12,73,7.0,73,48310,145210
13,234,19.0,234,31165,126035
14,132,7.0,132,97494,58476
15,159,25.0,159,32247,80313
16,270,30.0,270,126123,22517
17,50,4.0,50,151186,25284
18,260,11.0,260,49545,185535
19,81,6.0,81,470,95500
20,306,50.0,306,152793,14577
21,40,4.0,40,97964,14676
22,179,7.0,179,86770,52370
23,136,25.0,136,42885,95505
24,182,26.0,182,191841,15759
25,281,43.0,281,76777,75143
26,19,1.0,19,140601,32919
27,137,16.0,137,79998,120432
28,184,25.0,184,111407,91713
29,163,19.0,163,45946,128844
30,291,18.0,291,74303,65857
31,136,14.0,136,132967,1643
32,115,3.0,115,99895,9305
33,194,7.0,194,74269,66991
34,24,2.0,24,156654,12186
35,140,25.0,140,137312,34948
36,216,1.0,216,1893,118647
37,34,3.0,34,23384,124246
38,48,2.0,48,69002,40518
39,146,13.0,146,72536,70904
