0,66,1.0,66,27802,194588
1,93,1.0,93,31305,97915
2,70,8.0,70,118179,64701
3,87,5.0,87,77509,47371
4,98,0.0,98,110670,119820
5,290,0.0,290,136424,69136
6,244,11.0,244,52596,142344
7,245,38.0,245,165464,7496
8,299,57.0,299,133377,54863
9,301,1.0,301,3671,114889
10,229,7.0,229,84260,16680
11,172,26.0,172,28204,161786
12,118,7.0,118,117488,22732
13,194,1.0,194,79037,93843
14,199,4.0,199,33793,73237
15,280,16.0,280,156200,39910
16,131,10.0,131,83602,37198
17,99,9.0,99,5462,147258
18,225,25.0,225,190426,6294
19,157,16.0,157,41483,111607
20,305,30.0,305,38062,144278
21,106,3.0,106,75699,94221
22,213,27.0,213,80527,96363
23,160,21.0,160,35241,70039
24,35,0.0,35,115127,36073
25,274,14.0,274,118471,27609
26,204,17.0,204,53011,131229
27,57,5.0,57,138803,96187
28,75,3.0,75,37417,101393
29,188,27.0,188,19231,196049
