0,279,13.0,279,62264,71336
1,57,1.0,57,126012,52978
2,55,8.0,55,110556,69044
3,38,0.0,38,50348,137842
4,58,1.0,58,62470,144570
5,111,20.0,111,83323,41557
6,99,15.0,99,127547,2683
7,229,28.0,229,1948,162902
8,211,25.0,211,65459,74041
9,280,18.0,280,147942,3098
10,227,43.0,227,10812,87538
11,273,45.0,273,65916,64324
12,251,31.0,251,9741,163649
13,124,1.0,124,116392,71618
14,16,1.0,16,108363,64517
15,136,9.0,136,9613,141027
16,164,3.0,164,77424,43776
17,109,4.0,109,164914,44286
18,295,33.0,295,6175,90285
19,270,27.0,270,112828,48132
20,180,1.0,180,116928,98442
21,50,7.0,50,91456,41964
22,14,0.0,14,116898,108012
23,79,9.0,79,33893,163947
24,261,17.0,261,1234,139956
25,83,2.0,83,4015,148465
26,198,7.0,198,98982,32408
27,301,42.0,301,34212,97788
28,126,19.0,126,20843,120767
29,110,6.0,110,96964,34076
30,214,13.0,214,122163,105267
31,308,48.0,308,73238,84442
32,42,4.0,42,36320,151690
33,245,35.0,245,64241,125199
34,231,31.0,231,111161,75229
35,309,49.0,309,178337,37393
36,243,43.0,243,148800,34460
37,18,1.0,18,211865,24745
38,138,3.0,138,83683,23067
39,279,10.0,279,44109,118921
