0,50,6.0,50,74656,56384
1,60,6.0,60,5665,129085
2,192,8.0,192,27401,102599
3,194,25.0,194,3065,146455
4,299,33.0,299,136942,15938
5,194,25.0,194,57090,165210
6,261,41.0,261,60799,103091
7,112,4.0,112,46412,123958
8,68,1.0,68,50589,149751
9,104,8.0,104,45414,126926
10,221,4.0,221,120491,113689
11,107,3.0,107,1682,176158
12,146,27.0,146,17586,145234
13,185,4.0,185,123732,60668
14,307,32.0,307,151859,12031
15,151,15.0,151,72631,104969
16,298,17.0,298,95770,67220
17,69,9.0,69,69737,60263
18,98,1.0,98,102741,6939
19,216,16.0,216,9140,159500
20,30,3.0,30,125712,24858
21,300,33.0,300,98926,52354
22,33,1.0,33,40041,78539
23,42,0.0,42,132120,6120
24,32,0.0,32,36983,73977
25,125,2.0,125,159600,50640
26,50,1.0,50,31358,107732
27,80,4.0,80,132491,1349
28,180,7.0,180,20689,144371
29,233,44.0,233,67561,125639
