0,216,22.0,216,25137,84623
1,156,26.0,156,148015,35315
2,51,1.0,51,56938,123452
3,183,21.0,183,149429,37291
4,29,3.0,29,119839,7061
5,273,30.0,273,60873,100767
6,89,5.0,89,81176,79224
7,256,32.0,256,43095,144265
8,115,16.0,115,95801,34539
9,236,13.0,236,110345,63445
10,199,23.0,199,80051,86809
11,137,5.0,137,33706,149554
12,194,13.0,194,49962,72438
13,172,22.0,172,93325,73635
14,93,11.0,93,59510,108770
15,118,7.0,118,92053,55227
16,16,0.0,16,37544,112616
17,69,0.0,69,104917,88313
18,301,4.0,301,80783,124237
19,88,9.0,88,86267,72763
