0,19,1.0,19,176514,32286
1,26,1.0,26,76750,28180
2,242,34.0,242,123487,24283
3,231,43.0,231,32617,93173
4,78,9.0,78,36790,124980
5,113,11.0,113,125386,35534
6,250,16.0,250,40233,56227
7,289,17.0,289,143040,3920
8,164,23.0,164,24932,91868
9,60,6.0,60,139970,21030
10,83,12.0,83,25204,115566
11,183,25.0,183,119107,1453
12,215,13.0,215,48893,60237
13,70,0.0,70,47047,184973
14,286,41.0,286,184085,3295
15,300,55.0,300,64935,104675
16,121,10.0,121,35756,94114
17,128,12.0,128,115065,108045
18,288,44.0,288,112750,54370
19,116,18.0,116,201794,30496
20,71,4.0,71,79075,88525
21,48,2.0,48,30672,85388
22,53,7.0,53,82968,17132
23,80,4.0,80,115986,42704
24,56,4.0,56,46003,83007
25,149,19.0,149,182212,33788
26,145,26.0,145,102276,109854
27,237,27.0,237,8573,127237
28,56,8.0,56,67593,70377
29,175,8.0,175,87231,70899
