0,190,33.0,190,136590,52610
1,57,3.0,57,184010,21830
2,63,2.0,63,119767,3673
3,148,11.0,148,105160,74920
4,228,5.0,228,150485,575
5,63,7.0,63,12922,147908
6,241,3.0,241,211642,20738
7,233,12.0,233,48374,179596
8,117,10.0,117,84764,72356
9,168,18.0,168,107512,101048
10,290,21.0,290,26012,125818
11,259,46.0,259,90910,87290
12,288,41.0,288,17781,148139
13,25,3.0,25,35640,74520
14,64,9.0,64,155560,53560
15,292,9.0,292,87048,12002
16,269,41.0,269,1141,160629
17,86,1.0,86,59178,74032
18,264,32.0,264,68134,64026
19,95,10.0,95,10018,147342
