0,158,15.0,158,80891,121159
1,89,10.0,89,35748,87852
2,116,15.0,116,61503,92217
3,254,28.0,254,32253,85107
4,20,2.0,20,69409,100241
5,67,4.0,67,47593,136727
6,106,6.0,106,156781,38879
7,199,19.0,199,70206,112034
8,251,29.0,251,42249,112731
9,150,2.0,150,52217,101863
10,124,12.0,124,121054,58586
11,200,1.0,200,124256,58944
12,276,29.0,276,28943,117217
13,68,8.0,68,22779,93071
14,293,42.0,293,58673,79297
15,247,45.0,247,55959,109801
16,289,26.0,289,95711,41769
17,292,55.0,292,55545,111735
18,266,18.0,266,109617,73023
19,128,12.0,128,53935,104125
