0,149,10.0,149,96707,45943
1,47,0.0,47,85859,74791
2,304,39.0,304,99793,83967
3,226,4.0,226,109902,13058
4,180,23.0,180,41835,112065
5,50,2.0,50,93384,111816
6,245,16.0,245,28968,161832
7,120,13.0,120,81582,34578
8,165,24.0,165,136135,19745
9,220,6.0,220,8499,117681
10,107,9.0,107,84301,85449
11,77,5.0,77,97787,71893
12,168,22.0,168,45808,95762
13,79,5.0,79,74896,24714
14,184,11.0,184,49052,127908
15,273,33.0,273,70285,67555
16,185,20.0,185,65987,36563
17,147,12.0,147,20216,81214
18,293,13.0,293,3444,173516
19,27,2.0,27,14961,168639
20,25,0.0,25,73673,83267
21,133,14.0,133,71228,113432
22,56,7.0,56,114125,67875
23,157,4.0,157,98329,109661
24,177,10.0,177,30874,135626
25,34,4.0,34,81084,127076
26,119,12.0,119,103112,31848
27,14,0.0,14,88142,44178
28,206,36.0,206,51369,127831
29,240,34.0,240,128200,5710
30,179,23.0,179,18144,123956
31,152,22.0,152,74669,73661
32,170,20.0,170,54578,120112
33,90,4.0,90,8398,210572
34,148,19.0,148,132090,3670
35,132,18.0,132,126382,32798
36,200,17.0,200,71923,92717
37,51,5.0,51,98151,55289
38,253,34.0,253,10202,156188
39,117,3.0,117,115847,57043
