0,194,17.0,194,91565,6575
1,59,6.0,59,174391,39899
2,268,20.0,268,6928,93942
3,183,29.0,183,38677,120993
4,194,3.0,194,44311,164849
5,224,32.0,224,165256,13594
6,100,16.0,100,65065,45975
7,74,1.0,74,139975,11785
8,30,0.0,30,82342,134288
9,126,13.0,126,56810,105190
10,183,17.0,183,6785,98845
11,49,2.0,49,14959,128951
12,20,2.0,20,76790,63850
13,108,10.0,108,98625,51615
14,136,19.0,136,83205,39735
15,157,25.0,157,88399,48241
16,90,5.0,90,66752,166168
17,108,8.0,108,15592,141138
18,135,23.0,135,5398,126202
19,148,14.0,148,8268,182352
20,289,38.0,289,51898,145112
21,247,10.0,247,48459,86711
22,298,8.0,298,51442,150338
23,249,41.0,249,113622,34378
24,60,9.0,60,73976,125704
25,282,51.0,282,17518,125212
26,22,0.0,22,132734,24136
27,111,0.0,111,93276,41284
28,103,9.0,103,54957,116753
29,245,34.0,245,17080,151060
30,198,24.0,198,14155,90845
31,176,14.0,176,145754,43366
32,56,6.0,56,74720,157120
33,207,37.0,207,51670,150090
34,203,32.0,203,84187,79573
35,119,12.0,119,23712,72538
36,230,3.0,230,104111,94449
37,187,23.0,187,63568,79932
38,99,2.0,99,200421,189
39,221,31.0,221,161197,65423
