0,211,7.0,211,173210,9750
1,273,29.0,273,95412,3148
2,50,3.0,50,139316,22244
3,158,16.0,158,63780,112550
4,158,25.0,158,60702,92388
5,59,3.0,59,57939,61761
6,282,10.0,282,127831,52629
7,37,5.0,37,81156,112284
8,94,15.0,94,17059,185661
9,176,14.0,176,18829,120611
10,54,0.0,54,124214,84946
11,291,26.0,291,7953,143457
12,248,9.0,248,134080,56880
13,103,3.0,103,59999,36461
14,201,32.0,201,12401,112609
15,123,5.0,123,131643,29777
16,239,0.0,239,55758,91842
17,270,36.0,270,48839,61961
18,305,43.0,305,42341,99549
19,101,12.0,101,52175,75025
20,23,1.0,23,7448,143752
21,292,5.0,292,125251,74589
22,253,10.0,253,73117,76563
23,12,0.0,12,6351,115659
24,95,8.0,95,117737,49033
25,233,25.0,233,111950,70120
26,96,15.0,96,32922,151958
27,172,25.0,172,130890,24450
28,129,19.0,129,77155,120485
29,195,34.0,195,63107,116893
30,233,32.0,233,10790,222040
31,185,32.0,185,131209,24131
32,112,14.0,112,12743,113527
33,63,10.0,63,22820,102910
34,268,51.0,268,86398,30992
35,155,2.0,155,90375,94935
36,245,35.0,245,45906,59024
37,229,27.0,229,25043,144877
38,88,15.0,88,121424,10736
39,29,2.0,29,108776,39724
