0,80,4.0,80,77483,35777
1,95,6.0,95,55144,46986
2,91,11.0,91,37754,174376
3,189,6.0,189,173915,45055
4,255,28.0,255,38921,126919
5,140,25.0,140,69744,101346
6,209,9.0,209,112411,9109
7,154,5.0,154,160430,4690
8,189,16.0,189,56517,133883
9,283,35.0,283,190252,25388
10,197,18.0,197,30267,121633
11,232,28.0,232,65146,58054
12,100,9.0,100,95697,56973
13,16,1.0,16,166242,35718
14,242,21.0,242,147986,2314
15,46,1.0,46,25615,88385
16,279,34.0,279,25931,133109
17,281,38.0,281,94098,14752
18,13,0.0,13,63057,34173
19,76,6.0,76,15868,177492
