0,110,20.0,110,90153,117367
1,54,8.0,54,202752,1278
2,38,2.0,38,62549,70291
3,136,13.0,136,137357,28423
4,178,33.0,178,116123,30807
5,292,43.0,292,95046,2954
6,231,3.0,231,43806,89394
7,152,23.0,152,105863,23657
8,135,19.0,135,91577,67273
9,207,30.0,207,10453,178507
10,235,28.0,235,112191,58269
11,288,6.0,288,193716,23814
12,34,2.0,34,24921,150679
13,135,12.0,135,53756,111124
14,242,12.0,242,198372,11548
15,263,22.0,263,107943,120477
16,275,23.0,275,182629,24911
17,261,33.0,261,84289,63671
18,30,0.0,30,125303,17017
19,145,8.0,145,114154,57696
20,44,4.0,44,70173,132327
21,246,29.0,246,31055,118745
22,287,25.0,287,117728,23392
23,39,0.0,39,124922,8008
24,123,0.0,123,25890,145790
25,152,23.0,152,67308,86772
26,247,25.0,247,69271,80089
27,132,21.0,132,58058,42602
28,208,35.0,208,23470,103720
29,162,13.0,162,14316,131764
