0,17,1.0,17,34355,137185
1,42,4.0,42,62500,98060
2,135,22.0,135,124147,1693
3,123,4.0,123,8880,172380
4,85,5.0,85,12482,197398
5,129,8.0,129,129597,39203
6,60,7.0,60,83178,58482
7,66,5.0,66,106560,48770
8,91,7.0,91,180981,9419
9,165,23.0,165,14436,147834
10,48,1.0,48,60802,34538
11,158,18.0,158,133961,15799
12,308,8.0,308,33178,133232
13,23,1.0,23,36622,100998
14,159,6.0,159,110721,79359
15,292,21.0,292,126901,37739
16,20,1.0,20,187257,1223
17,52,6.0,52,153779,23421
18,210,8.0,210,100719,24231
19,281,43.0,281,45438,103282
20,284,21.0,284,112682,27268
21,19,1.0,19,107912,20788
22,162,24.0,162,18558,97762
23,118,8.0,118,13036,127634
24,51,2.0,51,54429,87971
25,198,9.0,198,152478,44892
26,81,12.0,81,67757,66723
27,307,37.0,307,78738,86812
28,155,23.0,155,171187,523
29,169,1.0,169,39729,171681
30,208,2.0,208,48896,98784
31,151,4.0,151,156502,15138
32,181,1.0,181,102780,36540
33,16,1.0,16,130767,106473
34,94,4.0,94,69729,78031
35,105,1.0,105,45978,84572
36,191,31.0,191,52793,102537
37,45,2.0,45,147805,43895
38,31,4.0,31,857,159723
39,137,14.0,137,88020,36990
