0,60,3.0,60,14750,176450
1,279,37.0,279,101798,61792
2,46,0.0,46,40120,104850
3,290,52.0,290,52563,89357
4,247,12.0,247,185079,43881
5,118,6.0,118,33702,140878
6,10,0.0,10,63909,114921
7,156,29.0,156,149378,14702
8,98,11.0,98,174543,16437
9,117,10.0,117,4505,114695
10,62,7.0,62,21266,81424
11,165,16.0,165,53524,141676
12,33,1.0,33,117872,12448
13,125,22.0,125,150860,7900
14,210,23.0,210,119799,44181
15,251,21.0,251,133801,77249
16,14,0.0,14,92949,90811
17,43,2.0,43,6134,147586
18,212,14.0,212,94879,25311
19,154,9.0,154,60624,102896
