0,306,12.0,306,51154,101796
1,262,48.0,262,99067,90053
2,98,14.0,98,28037,152773
3,79,8.0,79,44745,160635
4,31,1.0,31,33632,145018
5,163,10.0,163,93115,86525
6,272,23.0,272,171753,377
7,304,54.0,304,24971,76879
8,241,27.0,241,26607,108573
9,97,16.0,97,101295,52425
10,101,17.0,101,145942,25208
11,136,19.0,136,138830,37840
12,116,17.0,116,42334,101936
13,10,0.0,10,72906,37344
14,307,21.0,307,36471,122469
15,44,4.0,44,88697,53193
16,287,27.0,287,32269,83791
17,188,9.0,188,109825,89055
18,176,31.0,176,93703,3597
19,135,25.0,135,57719,76841
20,132,13.0,132,142588,212
21,188,19.0,188,63428,48812
22,238,41.0,238,6728,157702
23,165,30.0,165,99678,22992
24,27,0.0,27,185635,12275
25,217,26.0,217,91347,38253
26,198,22.0,198,30019,113341
27,119,9.0,119,66428,118232
28,88,10.0,88,13075,101585
29,198,0.0,198,157981,26969
