0,280,31.0,280,23778,106492
1,72,0.0,72,101805,81395
2,235,15.0,235,68533,90087
3,131,11.0,131,65168,99682
4,23,0.0,23,28102,110228
5,75,10.0,75,128157,71203
6,150,12.0,150,46277,98273
7,245,12.0,245,61057,84543
8,174,16.0,174,63122,86718
9,131,21.0,131,36544,86026
10,282,17.0,282,186564,906
11,36,0.0,36,19528,123932
12,145,1.0,145,54334,104066
13,150,25.0,150,86119,128171
14,29,2.0,29,2622,146618
15,27,0.0,27,9954,154126
16,172,2.0,172,123883,22677
17,109,19.0,109,68408,46152
18,161,10.0,161,55188,70392
19,162,2.0,162,131542,49538
