0,222,18.0,222,51462,56128
1,174,28.0,174,91283,111997
2,213,25.0,213,132596,42054
3,247,22.0,247,164425,2615
4,89,0.0,89,204218,31852
5,153,20.0,153,13599,115551
6,226,9.0,226,109971,279
7,43,6.0,43,130827,73113
8,277,49.0,277,15571,106439
9,200,36.0,200,92630,92890
10,184,9.0,184,17761,119599
11,198,12.0,198,155019,17621
12,193,22.0,193,118078,18992
13,202,31.0,202,146442,7418
14,115,11.0,115,142511,34249
15,305,19.0,305,125887,54833
16,99,3.0,99,170230,56930
17,269,25.0,269,87053,25017
18,289,1.0,289,17955,110635
19,172,1.0,172,34303,173937
20,229,13.0,229,65785,73575
21,163,15.0,163,174075,5845
22,267,11.0,267,32987,155733
23,136,20.0,136,20525,108995
24,163,22.0,163,91554,109956
25,247,29.0,247,95592,27688
26,289,16.0,289,83542,116708
27,40,4.0,40,120500,16860
28,141,26.0,141,17991,130249
29,224,7.0,224,96453,6657
