0,202,31.0,202,65900,143140
1,269,51.0,269,60237,125343
2,181,27.0,181,115282,31788
3,242,41.0,242,84818,102382
4,235,13.0,235,66520,133460
5,283,53.0,283,91259,49221
6,236,7.0,236,5216,151934
7,273,28.0,273,114949,15551
8,288,31.0,288,32978,163942
9,113,7.0,113,103993,18087
10,252,29.0,252,116531,47149
11,145,2.0,145,116439,52611
12,45,5.0,45,51479,148681
13,182,9.0,182,28462,89208
14,302,11.0,302,82485,49435
15,26,1.0,26,69159,52641
16,62,9.0,62,132938,83332
17,241,23.0,241,21687,175993
18,88,4.0,88,4880,154230
19,216,38.0,216,114501,54409
