0,296,39.0,296,50486,52764
1,104,16.0,104,29437,88583
2,291,48.0,291,10865,117165
3,255,47.0,255,99322,105958
4,29,1.0,29,42408,159462
5,68,0.0,68,59649,93391
6,267,33.0,267,86908,97232
7,233,42.0,233,12285,154175
8,137,21.0,137,18057,126123
9,25,0.0,25,142966,5154
10,96,12.0,96,55049,114911
11,34,1.0,34,43101,107539
12,72,8.0,72,64875,124245
13,152,20.0,152,1609,163751
14,66,3.0,66,8872,138998
15,80,5.0,80,23673,184137
16,219,23.0,219,29020,207320
17,183,1.0,183,4578,127512
18,96,2.0,96,105675,29845
19,37,5.0,37,38237,95363
20,133,7.0,133,17293,124277
21,191,16.0,191,29865,191175
22,166,26.0,166,71196,47524
23,16,1.0,16,145531,36469
24,137,8.0,137,351,127609
25,219,3.0,219,34549,151211
26,120,3.0,120,15387,145753
27,228,29.0,228,146559,31191
28,278,37.0,278,108538,53092
29,158,11.0,158,79788,105882
30,78,5.0,78,75389,82651
31,188,21.0,188,57029,75181
32,96,15.0,96,91996,59284
33,300,3.0,300,25885,129365
34,57,9.0,57,20781,123379
35,149,10.0,149,134809,26631
36,181,31.0,181,174791,4689
37,299,51.0,299,99290,48340
38,121,19.0,121,96231,88169
39,290,19.0,290,38617,104043
