0,70,1.0,70,95552,97968
1,71,10.0,71,202441,28859
2,196,21.0,196,46663,70937
3,125,6.0,125,107513,39527
4,184,34.0,184,93062,96478
5,121,5.0,121,26496,93584
6,55,9.0,55,13797,183083
7,17,1.0,17,59662,71648
8,200,21.0,200,98472,62038
9,19,0.0,19,103770,14150
10,294,10.0,294,152757,39393
11,289,10.0,289,24840,102440
12,210,31.0,210,106708,90572
13,33,1.0,33,227926,2564
14,57,9.0,57,5073,182207
15,44,6.0,44,63141,102859
16,182,5.0,182,33093,156807
17,171,30.0,171,165905,6855
18,86,10.0,86,51196,106304
19,74,10.0,74,126,129374
