0,225,29.0,225,23708,137212
1,110,1.0,110,160119,46251
2,13,0.0,13,79424,84106
3,308,41.0,308,31645,139785
4,170,0.0,170,17871,101059
5,68,0.0,68,115621,56549
6,179,32.0,179,93884,30046
7,122,20.0,122,59974,105066
8,60,7.0,60,33983,105937
9,183,25.0,183,44318,104292
10,33,3.0,33,109879,13641
11,74,4.0,74,43300,53230
12,246,30.0,246,21941,89639
13,177,12.0,177,70390,42310
14,78,9.0,78,55350,85530
15,234,30.0,234,116747,83503
16,256,19.0,256,38777,139543
17,97,1.0,97,128798,35902
18,62,2.0,62,79270,95960
19,302,1.0,302,153478,34042
